City,Date,PM2.5,PM10,NO2,CO,SO2,AQI,Temp_Mean,Humidity_Mean,Wind_Speed_Max
Kolkata,2020-01-20,62.35,125.7,39.97,0.8,12.65,148.0,18.4,75,12.6
Kolkata,2020-01-21,75.02,157.98,54.45,1.11,13.18,172.0,17.8,73,9.4
Kolkata,2020-01-22,102.79,200.55,70.22,1.14,13.87,229.0,18.7,75,8.3
Kolkata,2020-01-23,118.1,211.3,59.79,1.04,14.76,260.0,19.4,79,8.4
Kolkata,2020-01-24,84.27,164.39,58.79,0.93,15.39,248.0,18.6,65,13.7
Kolkata,2020-01-25,62.5,134.22,56.5,0.7,13.91,157.0,17.3,62,9.2
Kolkata,2020-01-26,106.39,197.16,67.07,1.21,13.82,234.0,17.7,65,9.9
Kolkata,2020-01-27,107.8,216.85,68.55,1.23,12.15,254.0,18.4,65,11.5
Kolkata,2020-01-28,115.41,221.71,62.58,0.96,14.29,278.0,19.9,68,10.4
Kolkata,2020-01-29,51.86,121.15,36.64,0.48,9.23,175.0,20.9,88,10.5
Kolkata,2020-01-30,56.91,118.12,36.89,0.81,8.57,102.0,20.2,92,10.1
Kolkata,2020-01-31,73.09,154.08,49.78,0.88,11.97,163.0,19.2,73,13.0
Kolkata,2020-02-01,61.11,135.39,55.94,0.81,13.1,159.0,18.4,70,9.1
Kolkata,2020-02-02,67.01,158.46,59.8,0.98,14.75,174.0,18.2,61,11.7
Kolkata,2020-02-03,66.42,139.53,55.57,0.83,10.73,156.0,17.2,63,8.9
Kolkata,2020-02-04,79.24,168.58,69.37,0.9,17.62,184.0,18.2,64,9.5
Kolkata,2020-02-05,101.36,203.72,67.53,0.95,27.0,222.0,20.4,68,12.4
Kolkata,2020-02-06,78.36,161.52,56.1,0.81,13.53,192.0,20.4,69,9.7
Kolkata,2020-02-07,80.67,180.94,57.6,0.74,13.6,189.0,19.6,63,12.5
Kolkata,2020-02-08,110.11,225.37,59.59,0.91,19.06,217.0,18.3,66,11.2
Kolkata,2020-02-09,89.17,174.34,52.41,0.77,13.76,246.0,19.3,67,13.3
Kolkata,2020-02-10,80.91,169.09,64.6,0.86,13.03,196.0,18.1,59,12.1
Kolkata,2020-02-11,106.37,210.54,76.36,1.23,14.93,241.0,18.2,58,11.5
Kolkata,2020-02-12,101.11,203.59,85.22,1.44,14.79,247.0,19.1,59,12.0
Kolkata,2020-02-13,99.03,204.3,79.66,1.11,13.39,240.0,20.0,57,10.9
Kolkata,2020-02-14,106.87,217.18,80.75,1.12,19.36,254.0,21.7,64,13.7
Kolkata,2020-02-15,71.25,157.73,66.46,0.88,14.99,185.0,21.6,62,13.2
Kolkata,2020-02-16,100.15,211.64,71.03,0.97,15.38,219.0,22.1,59,10.7
Kolkata,2020-02-17,101.37,207.97,70.05,0.96,13.14,228.0,22.1,66,8.7
Kolkata,2020-02-18,92.52,190.61,54.74,0.82,12.79,226.0,22.1,71,9.9
Kolkata,2020-02-19,84.06,157.66,42.4,0.53,29.47,203.0,23.0,73,12.3
Kolkata,2020-02-20,58.63,115.09,36.14,0.44,24.4,157.0,24.3,71,13.1
Kolkata,2020-02-21,81.15,175.18,57.85,0.86,12.45,162.0,23.7,68,10.5
Kolkata,2020-02-22,107.24,208.66,66.31,1.0,15.01,242.0,24.3,61,11.3
Kolkata,2020-02-23,94.78,189.57,53.2,0.78,11.4,233.0,24.2,64,12.7
Kolkata,2020-02-24,106.36,205.48,59.18,0.97,12.99,209.0,22.6,73,10.3
Kolkata,2020-02-25,82.03,136.88,53.5,0.75,8.34,237.0,19.5,88,17.6
Kolkata,2020-02-26,40.94,84.42,40.31,0.51,11.03,116.0,20.8,82,8.0
Kolkata,2020-02-27,45.0,89.71,45.61,0.67,11.59,91.0,21.4,75,10.0
Kolkata,2020-02-28,73.23,141.5,47.57,0.78,10.72,142.0,21.9,68,9.3
Kolkata,2020-02-29,73.68,141.14,57.35,0.92,11.26,167.0,22.7,67,12.8
Kolkata,2020-03-01,92.08,173.74,59.52,1.22,13.39,196.0,23.9,68,8.6
Kolkata,2020-03-02,97.45,183.82,54.31,1.09,14.25,222.0,24.5,67,15.0
Kolkata,2020-03-03,82.48,149.76,38.23,0.81,10.52,194.0,23.9,76,20.5
Kolkata,2020-03-04,50.13,86.22,30.3,0.6,11.45,127.0,24.2,81,15.2
Kolkata,2020-03-05,34.26,71.62,33.77,0.68,9.3,89.0,24.5,78,12.3
Kolkata,2020-03-06,36.1,72.34,29.89,0.6,8.44,90.0,24.4,72,21.1
Kolkata,2020-03-07,32.81,58.09,25.75,0.67,8.05,69.0,23.5,82,11.6
Kolkata,2020-03-08,37.96,73.49,30.23,0.8,9.51,82.0,24.6,75,15.3
Kolkata,2020-03-09,57.01,110.73,35.23,0.72,11.02,128.0,24.0,59,10.5
Kolkata,2020-03-10,65.59,119.8,38.92,0.87,12.04,149.0,24.1,60,9.2
Kolkata,2020-03-11,56.77,111.27,30.92,0.67,13.6,143.0,25.7,64,7.6
Kolkata,2020-03-12,57.54,114.2,33.63,0.72,12.66,120.0,26.0,72,8.6
Kolkata,2020-03-13,57.2,110.82,39.86,0.83,11.76,126.0,27.5,70,7.3
Kolkata,2020-03-14,52.17,110.27,23.32,0.55,9.19,132.0,26.8,60,27.1
Kolkata,2020-03-15,23.34,55.65,26.71,0.54,11.89,92.0,25.3,63,16.9
Kolkata,2020-03-16,56.05,116.34,38.02,0.85,20.02,107.0,26.2,71,10.0
Kolkata,2020-03-17,61.94,118.28,37.15,0.83,10.65,138.0,26.8,66,8.5
Kolkata,2020-03-18,77.16,148.45,42.14,0.93,13.79,156.0,27.1,59,14.3
Kolkata,2020-03-19,86.38,149.16,45.5,0.83,15.41,207.0,26.8,52,11.9
Kolkata,2020-03-20,42.09,82.64,31.8,0.63,14.56,139.0,27.0,53,13.5
Kolkata,2020-03-21,47.22,86.73,26.91,0.55,14.65,117.0,26.8,60,18.9
Kolkata,2020-03-22,16.18,30.44,17.81,0.38,8.37,83.0,24.5,76,17.8
Kolkata,2020-03-23,29.31,56.35,17.95,0.53,10.22,99.0,25.7,69,12.9
Kolkata,2020-03-24,33.21,52.19,13.92,0.52,9.68,88.0,26.4,73,13.5
Kolkata,2020-03-25,53.01,77.59,15.94,0.57,12.52,96.0,27.1,70,11.6
Kolkata,2020-03-26,37.02,60.49,14.36,0.52,6.8,95.0,29.2,60,14.0
Kolkata,2020-03-27,48.1,83.63,14.86,0.55,11.62,106.0,30.0,55,14.5
Kolkata,2020-03-28,46.57,77.11,15.71,0.57,11.46,100.0,31.1,53,14.3
Kolkata,2020-03-29,40.85,68.04,14.53,0.54,9.52,101.0,30.3,49,14.7
Kolkata,2020-03-30,43.56,71.92,16.55,0.54,10.03,107.0,29.7,49,16.1
Kolkata,2020-03-31,44.67,76.1,19.05,0.54,9.83,110.0,29.9,52,16.6
Kolkata,2020-04-01,50.19,78.52,12.41,0.57,11.65,117.0,30.6,61,16.6
Kolkata,2020-04-02,42.51,62.04,11.91,0.56,7.73,100.0,30.8,65,24.5
Kolkata,2020-04-03,43.08,71.67,13.25,0.62,7.33,100.0,29.9,65,22.0
Kolkata,2020-04-04,60.85,100.15,14.82,0.55,9.55,129.0,30.4,60,17.3
Kolkata,2020-04-05,47.78,75.16,11.03,0.45,9.11,112.0,30.2,66,15.7
Kolkata,2020-04-06,38.78,70.1,14.7,0.41,9.56,96.0,31.0,52,16.1
Kolkata,2020-04-07,39.33,74.46,11.32,0.39,13.28,95.0,30.9,55,19.8
Kolkata,2020-04-08,23.45,48.43,11.92,0.34,10.0,82.0,31.0,53,20.7
Kolkata,2020-04-09,20.26,43.54,12.71,0.33,12.12,100.0,30.3,57,15.5
Kolkata,2020-04-10,19.11,37.8,9.24,0.38,8.23,79.0,30.0,68,18.3
Kolkata,2020-04-11,18.03,39.16,8.65,0.35,7.51,62.0,29.5,72,18.3
Kolkata,2020-04-12,23.56,57.98,8.48,0.34,6.94,60.0,29.2,72,14.1
Kolkata,2020-04-13,24.5,48.39,7.64,0.38,6.8,65.0,30.1,74,14.8
Kolkata,2020-04-14,26.65,50.91,6.37,0.37,5.31,56.0,29.5,76,16.2
Kolkata,2020-04-15,24.33,55.61,8.17,0.37,6.88,59.0,28.2,81,17.1
Kolkata,2020-04-16,30.15,62.36,11.56,0.41,6.99,68.0,28.1,78,13.7
Kolkata,2020-04-17,21.85,45.57,7.8,0.34,7.69,62.0,30.3,71,20.2
Kolkata,2020-04-18,18.37,39.71,8.91,0.36,8.1,48.0,29.5,80,21.5
Kolkata,2020-04-19,13.35,31.37,8.77,0.32,8.07,67.0,29.7,75,16.6
Kolkata,2020-04-20,14.57,30.86,7.56,0.34,6.68,45.0,29.4,79,20.0
Kolkata,2020-04-21,11.81,24.7,12.3,0.34,6.26,56.0,27.8,79,25.2
Kolkata,2020-04-22,16.18,29.16,10.21,0.34,9.8,56.0,25.9,84,15.1
Kolkata,2020-04-23,13.48,27.12,9.0,0.32,6.14,41.0,26.7,85,20.6
Kolkata,2020-04-24,10.49,23.68,8.56,0.33,7.5,44.0,25.1,91,17.4
Kolkata,2020-04-25,15.3,29.63,8.68,0.33,7.45,59.0,26.8,82,16.9
Kolkata,2020-04-26,15.74,27.95,8.54,0.34,6.61,59.0,25.3,90,13.0
Kolkata,2020-04-27,10.67,36.11,8.2,0.32,5.52,44.0,25.5,88,14.5
Kolkata,2020-04-28,7.71,19.98,9.15,0.34,5.21,45.0,25.1,89,12.2
Kolkata,2020-04-29,16.66,31.0,10.52,0.36,6.04,51.0,25.9,86,10.8
Kolkata,2020-04-30,13.88,29.3,9.11,0.31,7.42,54.0,26.4,87,10.0
Kolkata,2020-05-01,10.46,25.57,8.2,0.29,5.88,51.0,26.2,87,10.8
Kolkata,2020-05-02,16.81,32.46,10.69,0.39,5.57,49.0,26.4,82,10.0
Kolkata,2020-05-03,18.04,32.98,9.23,0.38,5.76,57.0,26.9,82,8.2
Kolkata,2020-05-04,22.15,42.76,9.69,0.38,5.25,50.0,27.2,87,9.1
Kolkata,2020-05-05,17.49,35.85,8.59,0.34,5.75,50.0,28.7,83,14.3
Kolkata,2020-05-06,12.66,27.77,10.21,0.36,6.73,61.0,27.4,82,11.0
Kolkata,2020-05-07,16.77,34.69,9.68,0.32,5.95,59.0,28.1,84,15.3
Kolkata,2020-05-08,16.16,32.48,8.03,0.34,6.29,64.0,28.4,81,18.6
Kolkata,2020-05-09,21.76,44.67,8.27,0.36,5.5,73.0,29.4,82,16.7
Kolkata,2020-05-10,19.3,42.14,6.6,0.34,5.4,63.0,29.5,83,23.0
Kolkata,2020-05-11,19.21,41.4,8.78,0.38,6.44,75.0,29.1,81,9.0
Kolkata,2020-05-12,29.09,59.6,9.97,0.38,10.2,97.0,29.6,78,12.0
Kolkata,2020-05-13,24.23,53.11,6.96,0.29,8.82,71.0,29.6,78,13.3
Kolkata,2020-05-14,16.61,41.75,5.56,0.26,5.95,52.0,29.9,78,17.2
Kolkata,2020-05-15,12.3,31.18,5.35,0.27,5.58,44.0,30.1,77,18.2
Kolkata,2020-05-16,11.23,30.52,5.27,0.27,5.08,44.0,30.6,77,18.9
Kolkata,2020-05-17,10.61,31.76,5.42,0.28,5.26,50.0,30.9,76,17.3
Kolkata,2020-05-18,12.93,33.06,5.99,0.28,4.03,38.0,30.1,74,14.7
Kolkata,2020-05-19,8.32,22.93,5.94,0.28,3.71,32.0,28.4,83,17.3
Kolkata,2020-05-20,10.3,23.54,6.05,0.26,4.79,39.0,25.4,91,68.9
Kolkata,2020-05-21,7.3,32.25,6.66,0.36,4.39,37.0,25.7,81,37.5
Kolkata,2020-05-22,17.4,38.11,6.8,0.36,4.44,47.0,28.2,80,18.4
Kolkata,2020-05-23,21.78,55.17,5.53,0.34,3.9,50.0,29.5,82,22.3
Kolkata,2020-05-24,18.89,49.54,5.08,0.35,5.09,49.0,29.7,81,26.6
Kolkata,2020-05-25,16.54,51.67,5.14,0.34,5.28,48.0,29.8,81,32.5
Kolkata,2020-05-26,15.14,47.74,5.53,0.34,6.54,46.0,29.5,81,33.8
Kolkata,2020-05-27,13.81,39.88,6.09,0.33,5.8,43.0,29.1,81,32.2
Kolkata,2020-05-28,15.07,31.97,10.72,0.41,5.29,47.0,28.4,85,27.0
Kolkata,2020-05-29,17.5,38.8,8.17,0.36,5.79,55.0,27.9,87,12.2
Kolkata,2020-05-30,15.02,37.46,6.76,0.33,4.99,52.0,28.8,85,16.9
Kolkata,2020-05-31,14.29,32.47,7.76,0.37,5.52,55.0,28.8,85,14.8
Kolkata,2020-06-01,12.65,32.89,9.78,0.34,6.54,45.0,29.3,83,17.1
Kolkata,2020-06-02,12.76,34.52,10.59,0.34,7.45,51.0,29.1,84,19.1
Kolkata,2020-06-03,14.58,33.88,12.35,0.35,8.73,63.0,29.0,85,16.8
Kolkata,2020-06-04,16.0,36.33,7.42,0.33,7.57,52.0,29.6,84,19.5
Kolkata,2020-06-05,11.25,28.39,7.44,0.32,6.83,46.0,29.5,85,19.8
Kolkata,2020-06-06,16.85,41.15,14.22,0.36,6.88,59.0,30.0,83,18.8
Kolkata,2020-06-07,24.22,48.4,10.9,0.39,6.07,67.0,29.5,86,11.9
Kolkata,2020-06-08,23.13,43.41,14.77,0.43,9.67,59.0,29.5,86,10.9
Kolkata,2020-06-09,19.63,43.1,9.72,0.35,16.76,54.0,29.8,85,11.2
Kolkata,2020-06-10,14.39,35.54,9.41,0.35,5.5,40.0,29.1,85,13.6
Kolkata,2020-06-11,6.99,21.41,9.52,0.37,4.65,32.0,28.0,89,19.0
Kolkata,2020-06-12,8.7,22.11,11.15,0.37,5.05,38.0,27.7,90,15.9
Kolkata,2020-06-13,8.96,25.88,9.69,0.38,4.69,38.0,28.3,88,20.5
Kolkata,2020-06-14,9.93,25.89,8.63,0.36,4.56,32.0,28.2,88,18.9
Kolkata,2020-06-15,11.99,31.75,10.35,0.37,4.65,34.0,28.0,90,15.1
Kolkata,2020-06-16,9.9,27.05,10.69,0.36,5.44,47.0,27.7,90,14.8
Kolkata,2020-06-17,14.57,41.37,12.68,0.39,5.29,50.0,27.5,92,18.4
Kolkata,2020-06-18,15.18,39.77,11.92,0.37,5.71,47.0,29.0,85,19.5
Kolkata,2020-06-19,18.5,46.04,11.68,0.39,5.75,50.0,28.8,88,13.3
Kolkata,2020-06-20,11.11,34.98,8.06,0.34,5.45,45.0,28.2,89,15.4
Kolkata,2020-06-21,9.3,27.62,7.36,0.35,5.75,37.0,27.9,89,21.5
Kolkata,2020-06-22,13.7,36.69,9.13,0.36,5.45,42.0,28.4,86,25.9
Kolkata,2020-06-23,15.9,43.17,9.47,0.37,4.63,45.0,29.1,85,19.2
Kolkata,2020-06-24,16.98,50.87,9.37,0.35,5.9,52.0,29.8,81,21.1
Kolkata,2020-06-25,15.53,43.63,6.83,0.32,7.69,52.0,30.0,79,23.7
Kolkata,2020-06-26,9.59,28.44,7.91,0.34,8.2,42.0,30.0,80,23.6
Kolkata,2020-06-27,7.89,24.73,9.25,0.35,5.73,37.0,28.9,86,20.7
Kolkata,2020-06-28,10.58,25.56,12.63,0.38,5.92,43.0,29.0,87,17.1
Kolkata,2020-06-29,14.53,32.4,15.98,0.45,7.01,48.0,27.8,91,16.8
Kolkata,2020-06-30,14.0,35.85,12.29,0.37,5.66,47.0,28.6,87,16.0
Kolkata,2020-07-01,10.53,31.58,10.01,0.3,4.32,45.0,29.9,81,21.4
Mumbai,2015-01-01,25.5,58.53,8.94,0.0,193.86,73.0,22.6,65,13.3
Mumbai,2015-01-02,25.5,58.53,8.94,0.0,193.86,73.0,22.4,73,10.9
Mumbai,2015-01-03,25.5,58.53,8.94,0.0,193.86,73.0,23.0,74,13.4
Mumbai,2015-01-04,25.5,58.53,8.94,0.0,193.86,73.0,24.8,65,14.5
Mumbai,2015-01-05,25.5,58.53,8.94,0.0,193.86,73.0,25.0,61,16.5
Mumbai,2015-01-06,25.5,58.53,8.94,0.0,193.86,73.0,24.5,66,15.5
Mumbai,2015-01-07,25.5,58.53,8.94,0.0,193.86,73.0,23.0,64,15.5
Mumbai,2015-01-08,25.5,58.53,8.94,0.0,193.86,73.0,23.9,57,14.3
Mumbai,2015-01-09,25.5,58.53,8.94,0.0,193.86,73.0,24.7,51,13.7
Mumbai,2015-01-10,25.5,58.53,8.94,0.0,193.86,73.0,24.1,52,15.0
Mumbai,2015-01-11,25.5,58.53,8.94,0.0,193.86,73.0,23.8,53,14.7
Mumbai,2015-01-12,25.5,58.53,8.94,0.0,193.86,73.0,23.7,54,14.3
Mumbai,2015-01-13,25.5,58.53,8.94,0.0,193.86,73.0,22.6,62,14.2
Mumbai,2015-01-14,25.5,58.53,8.94,0.0,193.86,73.0,23.0,62,14.1
Mumbai,2015-01-15,25.5,58.53,8.94,0.0,193.86,73.0,23.4,60,14.0
Mumbai,2015-01-16,25.5,58.53,8.94,0.0,193.86,73.0,23.8,60,13.1
Mumbai,2015-01-17,25.5,58.53,8.94,0.0,193.86,73.0,24.1,60,13.6
Mumbai,2015-01-18,25.5,58.53,8.94,0.0,193.86,73.0,24.3,58,16.2
Mumbai,2015-01-19,25.5,58.53,8.94,0.0,193.86,73.0,23.2,68,15.0
Mumbai,2015-01-20,25.5,58.53,8.94,0.0,193.86,73.0,22.7,75,9.2
Mumbai,2015-01-21,25.5,58.53,8.94,0.0,193.86,73.0,22.9,74,17.1
Mumbai,2015-01-22,25.5,58.53,8.94,0.0,193.86,73.0,22.8,79,18.1
Mumbai,2015-01-23,25.5,58.53,8.94,0.0,193.86,73.0,23.7,65,19.6
Mumbai,2015-01-24,25.5,58.53,8.94,0.0,193.86,73.0,24.5,61,18.2
Mumbai,2015-01-25,25.5,58.53,8.94,0.0,193.86,73.0,24.1,72,19.4
Mumbai,2015-01-26,25.5,58.53,8.94,0.0,193.86,73.0,23.7,64,19.9
Mumbai,2015-01-27,25.5,58.53,8.94,0.0,193.86,73.0,23.1,59,22.3
Mumbai,2015-01-28,25.5,58.53,8.94,0.0,193.86,73.0,23.9,66,19.3
Mumbai,2015-01-29,25.5,58.53,8.94,0.0,193.86,73.0,24.1,63,16.0
Mumbai,2015-01-30,25.5,58.53,8.94,0.0,193.86,73.0,25.7,59,13.2
Mumbai,2015-01-31,25.5,58.53,8.94,0.0,193.86,73.0,25.7,57,13.5
Mumbai,2015-02-01,25.5,58.53,8.94,0.0,193.86,73.0,24.4,64,14.8
Mumbai,2015-02-02,25.5,58.53,8.94,0.0,193.86,73.0,23.4,67,16.6
Mumbai,2015-02-03,25.5,58.53,8.94,0.0,193.86,73.0,24.8,62,15.2
Mumbai,2015-02-04,25.5,58.53,8.94,0.0,193.86,73.0,26.2,58,16.6
Mumbai,2015-02-05,25.5,58.53,8.94,0.0,193.86,73.0,25.2,64,14.8
Mumbai,2015-02-06,25.5,58.53,8.94,0.0,193.86,73.0,24.8,69,15.3
Mumbai,2015-02-07,25.5,58.53,8.94,0.0,193.86,73.0,23.6,77,16.8
Mumbai,2015-02-08,25.5,58.53,8.94,0.0,193.86,73.0,23.4,70,15.6
Mumbai,2015-02-09,25.5,58.53,8.94,0.0,193.86,73.0,24.9,52,16.8
Mumbai,2015-02-10,25.5,58.53,8.94,0.0,193.86,73.0,24.7,69,15.6
Mumbai,2015-02-11,25.5,58.53,8.94,0.0,193.86,73.0,24.8,71,16.5
Mumbai,2015-02-12,25.5,58.53,8.94,0.0,193.86,73.0,24.5,64,17.5
Mumbai,2015-02-13,25.5,58.53,8.94,0.0,193.86,73.0,24.5,64,15.6
Mumbai,2015-02-14,25.5,58.53,8.94,0.0,193.86,73.0,24.5,67,13.1
Mumbai,2015-02-15,25.5,58.53,8.94,0.0,193.86,73.0,24.3,66,14.0
Mumbai,2015-02-16,25.5,58.53,8.94,0.0,193.86,73.0,24.5,69,19.9
Mumbai,2015-02-17,25.5,58.53,8.94,0.0,193.86,73.0,25.0,67,16.2
Mumbai,2015-02-18,25.5,58.53,8.94,0.0,193.86,73.0,24.0,75,15.6
Mumbai,2015-02-19,25.5,58.53,8.94,0.0,193.86,73.0,24.3,76,18.7
Mumbai,2015-02-20,25.5,58.53,8.94,0.0,193.86,73.0,24.7,73,18.3
Mumbai,2015-02-21,25.5,58.53,8.94,0.0,193.86,73.0,27.3,54,14.1
Mumbai,2015-02-22,25.5,58.53,8.94,0.0,193.86,73.0,26.9,60,15.8
Mumbai,2015-02-23,25.5,58.53,8.94,0.0,193.86,73.0,26.8,67,15.5
Mumbai,2015-02-24,25.5,58.53,8.94,0.0,193.86,73.0,26.2,72,17.7
Mumbai,2015-02-25,25.5,58.53,8.94,0.0,193.86,73.0,25.3,72,20.7
Mumbai,2015-02-26,25.5,58.53,8.94,0.0,193.86,73.0,24.4,66,18.7
Mumbai,2015-02-27,25.5,58.53,8.94,0.0,193.86,73.0,23.6,66,15.3
Mumbai,2015-02-28,25.5,58.53,8.94,0.0,193.86,73.0,22.8,76,23.8
Mumbai,2015-03-01,25.5,58.53,8.94,0.0,193.86,73.0,22.2,81,26.6
Mumbai,2015-03-02,25.5,58.53,8.94,0.0,193.86,73.0,23.4,66,15.2
Mumbai,2015-03-03,25.5,58.53,8.94,0.0,193.86,73.0,21.9,68,13.9
Mumbai,2015-03-04,25.5,58.53,8.94,0.0,193.86,73.0,22.5,68,20.0
Mumbai,2015-03-05,25.5,58.53,8.94,0.0,193.86,73.0,23.6,65,15.7
Mumbai,2015-03-06,25.5,58.53,8.94,0.0,193.86,73.0,25.6,59,15.9
Mumbai,2015-03-07,25.5,58.53,8.94,0.0,193.86,73.0,25.7,59,15.3
Mumbai,2015-03-08,25.5,58.53,8.94,0.0,193.86,73.0,25.2,69,19.6
Mumbai,2015-03-09,25.5,58.53,8.94,0.0,193.86,73.0,26.7,59,17.4
Mumbai,2015-03-10,25.5,58.53,8.94,0.0,193.86,73.0,26.7,62,15.5
Mumbai,2015-03-11,25.5,58.53,8.94,0.0,193.86,73.0,27.2,69,11.9
Mumbai,2015-03-12,25.5,58.53,8.94,0.0,193.86,73.0,28.5,60,17.9
Mumbai,2015-03-13,25.5,58.53,8.94,0.0,193.86,73.0,28.7,57,14.2
Mumbai,2015-03-14,25.5,58.53,8.94,0.0,193.86,73.0,26.8,76,19.0
Mumbai,2015-03-15,25.5,58.53,8.94,0.0,193.86,73.0,25.8,77,17.5
Mumbai,2015-03-16,25.5,58.53,8.94,0.0,193.86,73.0,25.5,68,16.9
Mumbai,2015-03-17,25.5,58.53,8.94,0.0,193.86,73.0,26.2,53,20.1
Mumbai,2015-03-18,25.5,58.53,8.94,0.0,193.86,73.0,27.8,49,18.7
Mumbai,2015-03-19,25.5,58.53,8.94,0.0,193.86,73.0,27.6,57,19.0
Mumbai,2015-03-20,25.5,58.53,8.94,0.0,193.86,73.0,28.0,63,16.6
Mumbai,2015-03-21,25.5,58.53,8.94,0.0,193.86,73.0,28.4,68,14.0
Mumbai,2015-03-22,25.5,58.53,8.94,0.0,193.86,73.0,28.1,75,16.6
Mumbai,2015-03-23,25.5,58.53,8.94,0.0,193.86,73.0,28.4,74,15.3
Mumbai,2015-03-24,25.5,58.53,8.94,0.0,193.86,73.0,29.2,66,18.5
Mumbai,2015-03-25,25.5,58.53,8.94,0.0,193.86,73.0,30.0,62,15.6
Mumbai,2015-03-26,25.5,58.53,8.94,0.0,193.86,73.0,28.5,80,19.7
Mumbai,2015-03-27,25.5,58.53,8.94,0.0,193.86,73.0,28.2,82,16.4
Mumbai,2015-03-28,25.5,58.53,8.94,0.0,193.86,73.0,28.1,79,17.4
Mumbai,2015-03-29,25.5,58.53,8.94,0.0,193.86,73.0,28.6,74,22.0
Mumbai,2015-03-30,25.5,58.53,8.94,0.0,193.86,73.0,29.3,68,17.4
Mumbai,2015-03-31,25.5,58.53,8.94,0.0,193.86,73.0,28.6,54,18.8
Mumbai,2015-04-01,25.5,58.53,8.94,0.0,193.86,73.0,26.9,65,17.7
Mumbai,2015-04-02,25.5,58.53,8.94,0.0,193.86,73.0,26.8,70,19.3
Mumbai,2015-04-03,25.5,58.53,8.94,0.0,193.86,73.0,27.1,72,17.1
Mumbai,2015-04-04,25.5,58.53,8.94,0.0,193.86,73.0,27.1,73,17.7
Mumbai,2015-04-05,25.5,58.53,8.94,0.0,193.86,73.0,26.8,77,17.1
Mumbai,2015-04-06,25.5,58.53,8.94,0.0,193.86,73.0,26.3,73,17.2
Mumbai,2015-04-07,25.5,58.53,8.94,0.0,193.86,73.0,26.4,74,17.4
Mumbai,2015-04-08,25.5,58.53,8.94,0.0,193.86,73.0,26.8,73,17.8
Mumbai,2015-04-09,25.5,58.53,8.94,0.0,193.86,73.0,27.7,74,16.6
Mumbai,2015-04-10,25.5,58.53,8.94,0.0,193.86,73.0,27.6,77,18.1
Mumbai,2015-04-11,25.5,58.53,8.94,0.0,193.86,73.0,27.4,76,18.4
Mumbai,2015-04-12,25.5,58.53,8.94,0.0,193.86,73.0,27.0,75,20.5
Mumbai,2015-04-13,25.5,58.53,8.94,0.0,193.86,73.0,27.0,73,18.1
Mumbai,2015-04-14,25.5,58.53,8.94,0.0,193.86,73.0,27.3,72,17.9
Mumbai,2015-04-15,25.5,58.53,8.94,0.0,193.86,73.0,27.5,74,17.3
Mumbai,2015-04-16,25.5,58.53,8.94,0.0,193.86,73.0,29.1,71,17.1
Mumbai,2015-04-17,25.5,58.53,8.94,0.0,193.86,73.0,29.4,76,21.7
Mumbai,2015-04-18,25.5,58.53,8.94,0.0,193.86,73.0,28.9,78,17.3
Mumbai,2015-04-19,25.5,58.53,8.94,0.0,193.86,73.0,29.7,71,19.2
Mumbai,2015-04-20,25.5,58.53,8.94,0.0,193.86,73.0,29.4,76,16.2
Mumbai,2015-04-21,25.5,58.53,8.94,0.0,193.86,73.0,29.4,79,21.7
Mumbai,2015-04-22,25.5,58.53,8.94,0.0,193.86,73.0,29.2,81,19.6
Mumbai,2015-04-23,25.5,58.53,8.94,0.0,193.86,73.0,29.1,76,17.7
Mumbai,2015-04-24,25.5,58.53,8.94,0.0,193.86,73.0,28.8,74,19.2
Mumbai,2015-04-25,25.5,58.53,8.94,0.0,193.86,73.0,28.3,72,16.9
Mumbai,2015-04-26,25.5,58.53,8.94,0.0,193.86,73.0,28.1,72,17.4
Mumbai,2015-04-27,25.5,58.53,8.94,0.0,193.86,73.0,28.7,74,18.4
Mumbai,2015-04-28,25.5,58.53,8.94,0.0,193.86,73.0,28.9,75,17.4
Mumbai,2015-04-29,25.5,58.53,8.94,0.0,193.86,73.0,28.9,76,18.3
Mumbai,2015-04-30,25.5,58.53,8.94,0.0,193.86,73.0,28.7,76,17.1
Mumbai,2015-05-01,25.5,58.53,8.94,0.0,193.86,73.0,28.9,75,15.2
Mumbai,2015-05-02,25.5,58.53,8.94,0.0,193.86,73.0,28.5,78,18.6
Mumbai,2015-05-03,25.5,58.53,8.94,0.0,193.86,73.0,28.8,78,17.9
Mumbai,2015-05-04,25.5,58.53,8.94,0.0,193.86,73.0,28.9,75,20.1
Mumbai,2015-05-05,25.5,58.53,8.94,0.0,193.86,73.0,29.7,74,16.2
Mumbai,2015-05-06,25.5,58.53,8.94,0.0,193.86,73.0,30.3,69,18.5
Mumbai,2015-05-07,25.5,58.53,8.94,0.0,193.86,73.0,30.0,73,18.3
Mumbai,2015-05-08,25.5,58.53,8.94,0.0,193.86,73.0,30.0,74,19.2
Mumbai,2015-05-09,25.5,58.53,8.94,0.0,193.86,73.0,30.6,70,21.7
Mumbai,2015-05-10,25.5,58.53,8.94,0.0,193.86,73.0,30.3,71,22.0
Mumbai,2015-05-11,25.5,58.53,8.94,0.0,193.86,73.0,29.7,75,20.4
Mumbai,2015-05-12,25.5,58.53,8.94,0.0,193.86,73.0,29.7,75,20.6
